time,T0,T1,T2,T3,H0
32.73214,52.1,0.15,0.57,27.8,98.0
32.996412,52.97,0.36,1.29,27.71,90.0
33.25984,52.54,1.08,2.69,27.8,94.0
33.524268,53.12,1.29,3.19,27.98,89.0
33.787716,52.68,1.59,3.09,27.8,93.0
34.052144,52.97,1.08,1.79,27.8,90.0
34.315808,52.83,0.36,0.98,27.8,92.0
34.580776,52.83,0.15,0.57,27.71,92.0
34.844284,52.68,0.67,1.89,27.8,94.0
35.108508,53.12,0.78,2.59,27.8,90.0
35.372928,53.12,1.49,3.28,27.98,90.0
35.636784,53.12,1.99,3.38,27.8,90.0
35.900856,53.41,1.18,1.99,27.8,87.0
36.163752,52.97,0.26,0.47,27.8,92.0
36.428008,52.97,0.15,0.67,27.8,92.0
36.69202,53.12,1.18,2.19,27.8,91.0
36.954948,52.97,1.99,3.58,27.8,92.0
37.218988,53.41,2.19,3.87,27.8,88.0
37.482676,53.55,0.78,1.59,27.8,87.0
37.746728,53.41,0.67,0.98,27.8,88.0
38.011008,53.26,0.47,0.98,27.8,90.0
38.275756,52.97,0.78,1.49,27.8,93.0
38.539528,53.26,1.59,2.89,27.8,90.0
38.804132,53.12,1.69,3.28,27.71,92.0
39.067212,53.41,2.19,3.87,27.8,89.0
39.330732,53.7,1.18,1.99,27.8,87.0
39.593924,53.55,0.47,1.18,27.8,88.0
39.8578,53.26,1.29,1.69,27.89,91.0
40.121252,53.7,1.79,3.48,27.8,87.0
40.384648,53.41,2.19,3.87,27.8,90.0
40.648308,54.13,1.49,2.69,27.8,83.0
40.91208,54.13,1.18,1.79,27.8,83.0
41.174916,53.55,0.26,0.88,27.8,89.0
41.44014,53.7,1.29,1.79,27.71,88.0
41.702876,53.98,1.79,3.48,27.8,85.0
41.966896,53.7,2.29,3.87,27.8,88.0
42.23122,54.13,2.09,3.48,27.8,84.0
42.495404,54.13,1.59,2.29,27.89,84.0
42.759028,53.84,1.39,1.49,27.8,87.0
43.02248,53.7,0.98,1.18,27.8,89.0
43.286512,53.7,1.79,2.99,27.8,89.0
43.550324,53.84,2.09,3.97,27.8,88.0
43.814772,53.55,2.69,4.26,27.8,91.0
44.079012,53.84,1.59,2.69,27.8,88.0
44.343352,54.41,1.79,2.39,27.71,82.0
44.605904,54.13,0.67,0.67,27.8,85.0
44.869944,53.98,1.59,2.49,27.8,87.0
45.133944,54.13,1.89,3.28,27.8,86.0
45.397824,54.13,2.19,3.97,27.8,86.0
45.661408,53.84,2.09,3.19,27.98,89.0
45.925632,54.41,1.79,2.19,27.8,83.0
46.188704,54.27,0.78,1.18,27.8,85.0
46.452328,54.13,1.49,2.29,27.8,86.0
46.716152,54.13,2.19,3.38,27.8,87.0
46.979604,53.98,2.79,4.26,27.8,88.0
47.244008,54.41,2.59,3.87,27.89,84.0
47.507704,54.7,1.79,2.19,27.89,81.0
47.770592,54.13,0.98,1.08,27.89,87.0
48.03438,55.4,1.89,2.69,27.89,74.0
48.298308,54.13,2.09,3.48,27.8,87.0
48.562244,54.55,2.49,3.87,27.89,83.0
48.826216,54.55,2.39,4.06,27.8,83.0
49.090824,54.27,1.99,2.79,27.8,86.0
49.354428,54.41,1.69,1.89,27.8,85.0
49.617988,54.41,0.98,1.18,27.98,85.0
49.881592,54.55,2.19,3.67,27.89,84.0
50.145384,54.41,2.59,4.16,27.8,85.0
50.409164,54.55,2.99,4.35,27.8,84.0
50.673616,54.55,2.19,3.28,27.8,84.0
50.937836,54.27,1.79,2.39,27.8,87.0
51.201112,54.7,1.39,1.79,27.8,83.0
51.464432,54.27,1.99,2.79,27.89,88.0
51.727928,54.55,2.59,3.87,27.89,85.0
51.992276,54.7,2.89,4.35,27.8,84.0
52.256552,54.55,2.79,4.26,27.89,85.0
52.520752,54.84,2.29,2.89,27.89,82.0
52.78522,54.7,1.79,2.19,27.89,84.0
53.0484,54.7,1.39,1.79,27.8,84.0
53.311656,54.7,2.69,3.58,27.8,84.0
53.576112,54.84,2.29,3.77,27.89,83.0
53.839784,55.12,2.89,4.64,27.89,80.0
54.104076,54.7,2.19,3.28,27.8,85.0
54.368236,54.98,2.19,2.49,27.89,82.0
54.632228,54.84,1.49,1.79,27.89,83.0
54.895428,54.55,2.19,2.69,27.89,86.0
55.15964,54.13,2.19,3.48,27.8,91.0
55.42302,54.98,2.89,4.45,27.8,82.0
55.687572,54.84,2.89,4.54,27.89,84.0
55.951804,55.12,2.29,3.19,27.71,81.0
56.214688,54.84,1.69,1.89,27.71,84.0
56.477592,54.98,1.99,2.19,27.89,83.0
56.741372,54.7,2.59,3.97,27.89,86.0
57.005392,54.84,2.69,4.35,27.8,85.0
57.269944,54.98,3.19,4.64,27.89,83.0
57.53386,55.12,2.39,3.28,27.89,82.0
57.798204,54.84,2.29,2.79,27.89,85.0
58.062412,55.12,1.89,2.19,27.89,82.0
58.326156,54.98,1.79,2.09,27.89,84.0
58.58998,54.98,2.49,3.97,27.89,84.0
58.853932,55.12,2.99,4.35,27.89,83.0
59.1181,55.4,3.28,4.64,27.89,80.0
59.382752,55.55,2.49,3.48,27.8,79.0
59.647004,55.26,2.29,2.79,27.89,82.0
59.911372,54.84,1.89,2.19,27.98,86.0
60.175108,54.7,1.49,1.79,27.89,88.0
60.438336,54.98,2.89,4.26,27.89,85.0
60.702868,54.84,2.79,3.97,27.89,86.0
60.966556,55.26,3.38,4.93,27.89,82.0
61.230984,55.55,2.59,3.67,27.98,80.0
61.495604,55.4,2.79,3.09,27.89,81.0
61.759652,55.12,1.89,2.19,27.89,84.0
62.023172,54.98,1.69,1.89,27.89,86.0
62.287132,55.55,2.69,3.87,27.89,80.0
62.551808,55.12,2.79,3.97,27.8,84.0
62.815532,55.4,3.48,4.93,27.89,82.0
63.079968,55.4,2.89,4.54,27.89,82.0
63.344516,55.26,2.29,3.28,27.89,83.0
63.609144,55.26,2.39,2.69,27.98,83.0
63.873728,55.4,2.09,2.39,27.89,82.0
64.138532,55.26,2.09,2.39,27.89,84.0
64.40318,55.26,2.29,2.69,27.89,84.0
64.667736,55.4,2.39,3.48,27.89,82.0
64.932284,54.98,2.69,4.06,27.89,87.0
65.196588,55.4,3.28,4.74,27.89,83.0
65.460728,55.55,2.99,4.35,27.89,81.0
65.725068,55.26,2.49,3.09,27.89,84.0
